"userid","cpc","organic","affiliate","social","signup_date"
"a06eb508-0c44-4cdc-8fdd-c783ad48b925",0,0,1,0,2017-02-17
"c72c5f28-0246-483d-b9a9-ce887635616b",0,0,1,1,2017-03-15
"ac252405-8ffa-4a68-a5a8-3558475e4a2c",0,1,0,1,2017-02-19
"5d0658ad-483e-4eea-8e81-a7cc65ea0aa8",1,0,0,1,2017-01-10
"af26d12f-cb84-4f37-9884-e009f39cb193",1,0,1,1,2017-01-18
"fdcac803-fba4-4269-8019-230d897885e6",1,0,1,1,2017-01-09
"4cd75db6-1a08-4103-8fbc-e62413e17378",0,0,1,1,2017-02-01
"641c3030-6857-46b7-9e5d-4885185e6889",1,0,1,0,2017-01-26
"0d4533da-363c-4a9b-83f3-b635a8793a99",1,0,1,1,2017-01-14
"d84822eb-9ec9-4479-b95b-3466ed82a189",0,0,1,1,2017-03-01
"3207186b-ba95-4702-bfa9-783c51bf1240",1,0,0,1,2017-01-24
"87c31edb-cfc4-40c8-91a7-6ea6b5e5c08e",0,0,1,1,2017-02-16
"0b2580da-47f0-4038-89e0-3438e809ab11",0,0,1,1,2017-02-01
"11db386a-d0f2-418b-86df-4b4d420d847b",0,0,1,1,2017-04-01
"6cf6e1c4-d07f-46d3-9b8d-9d5ca7311174",0,0,1,1,2017-01-16
"97e9fcbe-a022-4000-9608-f53170e47dab",1,0,1,0,2017-03-07
"78ba7bad-a9e6-4f96-80f6-92304b38da95",0,1,1,0,2017-01-11
"bcd71838-204b-4152-abae-ae1f7c608d9b",1,0,0,1,2017-03-13
"14181de7-bb70-4688-8a3f-ce9d41d14e90",1,0,1,1,2017-02-09
"19606a86-249d-407b-9e07-e76930ac1622",1,0,0,0,2017-03-09
"db2cd055-93fa-47ca-b53a-00ac9695dbd8",1,0,0,1,2017-03-17
"83c0de1f-cf7e-46e0-90b8-e118e692e23b",0,0,1,0,2017-02-26
"210aaac2-74f1-453f-9c95-face47597e39",0,0,1,1,2017-02-06
"642bd5e0-2688-4032-9598-9153a6f7a462",1,0,1,0,2017-01-23
"e9a48234-c0aa-4194-a150-87cf91e312d2",1,0,1,0,2017-02-15
"3351a5b8-0da8-4208-8fae-731defb45902",0,0,1,0,2017-03-11
"986ceb49-e8cd-4364-9ced-bc41e7e30993",1,0,1,0,2017-03-10
"17290a63-2e98-4dc6-a563-13b5089d9fa2",0,0,1,0,2017-01-31
"08c4bb10-b131-4e27-939b-d03e1d847982",1,0,1,0,2017-02-27
"34e33182-58a9-4674-846b-4cd9e1377e7d",0,0,1,1,2017-03-26
"08fa7a7a-ac9c-4eff-b031-07c18cd1e281",0,0,1,1,2017-03-11
"5d644675-363f-4894-868a-7a7e6766e433",0,0,1,1,2017-01-12
"82a358d9-248e-4240-8b23-c87bba011fbd",0,0,1,1,2017-03-24
"b0fff725-d1f6-48d6-b0fb-1e15eb3e0c14",1,0,1,0,2017-03-10
"6165fb07-9463-4a58-83ba-409f91d8a85e",0,0,1,0,2017-01-15
"f8333495-97f5-4f8c-92ef-bbe6b37112d7",0,0,1,1,2017-02-03
"cfac3258-09ee-4761-a0f0-72cbb6a0cf85",1,0,1,0,2017-02-15
"c442026b-1493-4857-9baf-66c6f82a8056",1,0,0,1,2017-03-12
"efceeb94-f45d-4db1-b417-4cf72b85478a",0,0,1,1,2017-01-21
"d51dad8a-3d4e-4d0a-970d-ff26d8d15a9b",1,1,0,1,2017-01-23
"d58e7df9-5c05-48e5-8fbe-cba411e415ff",1,0,1,0,2017-03-22
"f1cdbd2b-936c-433b-92cf-a41d7746952c",0,0,1,1,2017-02-10
"3c293d87-22b5-47ac-9c48-0f3c9cc253bc",0,0,1,0,2017-03-30
"73abaeeb-f143-4f6c-96ce-67c163e1a729",0,1,0,1,2017-03-30
"b4446b5c-f8eb-43c6-9595-ef66171f0e1a",0,0,1,1,2017-01-08
"945e6327-6d7e-4cac-be6e-fb3d2840ed46",1,0,0,1,2017-03-31
"84264126-7399-4bb3-9081-d3af5c27f493",1,0,0,0,2017-01-10
"34b5dc8f-5a32-4eb6-804f-9df68819b1da",0,0,1,0,2017-01-26
"09320f48-a89f-49ec-95c2-3e0340270c8c",0,0,1,1,2017-01-10
"5faaef2c-2cee-45a8-bbfc-e348f6379eb1",0,0,1,0,2017-02-24
"9c28cfb5-3272-49f2-bdd9-532bd238b9f3",0,0,1,0,2017-02-01
"42dc560d-ab2b-4e75-8fb1-f827fb00c3ed",0,0,1,1,2017-01-24
"dc487442-82a5-467b-a3eb-a966314b0c73",1,0,1,0,2017-02-06
"436e7d62-128e-4ead-b8ca-6bb056f6730e",0,0,1,1,2017-01-19
"94876b5b-b152-4a36-9218-6e961f25a8f1",0,0,1,1,2017-01-19
"c02046ab-cf34-4edd-8059-bd883ec623f7",0,0,1,1,2017-03-03
"78993697-919d-4c24-b814-2796ff7d10d1",1,0,1,0,2017-01-26
"fac6e614-da86-426a-8de7-272a2fa99a25",1,1,0,0,2017-03-24
"835045ee-c5f4-4dcc-96f8-f26fc14a0be4",0,0,1,1,2017-03-23
"7ddf01f2-1395-43f7-a13f-cfd128e76ec5",0,1,1,1,2017-02-02
"56f5b564-2946-468b-a2c8-1a0ee5dc3afa",0,0,1,1,2017-03-27
"e64389fd-fe8d-4237-b167-e1029c14bebd",0,0,1,1,2017-01-18
"1deb8907-64db-499e-87bf-1866773e3c05",1,0,0,1,2017-03-16
"231fa4f5-e16f-43a1-94cf-f4e71c47c6ad",0,0,1,1,2017-02-11
"ba472e57-ea24-4a13-8f18-2bb7829da680",0,0,1,1,2017-01-03
"8b66a5dc-641f-4039-9b43-5526f470a83b",0,0,1,1,2017-01-12
"389fbd99-75f1-40f4-a48f-b58e70a07929",0,0,1,0,2017-01-18
"63991de2-781a-4c4f-a490-427689e07276",0,1,1,0,2017-01-01
"edd1efd7-c4c1-479a-b45b-1806b28d631e",1,0,1,0,2017-03-15
"9760f514-f143-4d4e-b047-42f744844aa4",0,0,1,0,2017-02-05
"4250b69c-2b53-4630-873b-46a7164860b1",0,0,1,0,2017-03-22
"e115896c-a6db-4f3e-8ebf-2b8efa6b3024",0,0,1,1,2017-02-06
"f04abe9f-6a98-493e-b32e-6acded0fb293",0,0,1,1,2017-02-14
"4f9b39b1-fc8c-4067-a2fb-ee5b3b67953a",0,1,1,1,2017-03-19
"eebc1db4-5896-49d6-b093-d10fd5803008",0,0,1,1,2017-03-23
"5b79e879-7afd-48f0-87a8-6de5edf0de38",0,0,1,1,2017-02-24
"188dbdff-a311-4151-9772-bf2a70c65109",0,0,1,0,2017-04-01
"2dc8c785-965e-46df-ad5f-9787dbdf4852",1,0,1,1,2017-01-22
"08bae1fd-92ce-4010-8a6c-0e448619748f",0,0,1,1,2017-03-12
"b04e089e-8451-464a-b716-7846648bb2d3",1,0,0,1,2017-01-19
"e79aaf5a-0bcd-4f9f-957c-12eb29c5f59e",1,0,1,0,2017-01-13
"86143b24-8918-4ffe-aa4f-eafa4ccc12f4",0,0,1,1,2017-01-05
"c338e202-40a6-483e-97d8-b47539a5b1ac",1,0,0,1,2017-02-07
"0333bb67-773a-4780-aa0f-0a3e9e56b1d8",1,0,1,1,2017-01-25
"194b5e7a-30ce-4749-8652-7dccedf1e281",0,0,1,1,2017-04-01
"4ca675c2-0427-4782-9a6c-3174655fce26",1,0,1,0,2017-02-09
"0744891e-e3e8-4b38-9412-646d2b3807e2",0,0,1,1,2017-01-06
"406cfcbe-3fd5-4f7a-997d-0b8c6e6bf8d2",1,1,0,1,2017-01-20
"72152f0f-dc1b-4cd6-8e51-c4e239ef790e",0,0,1,1,2017-01-27
"b80e080e-ce8b-4b65-bc4d-35b2a0826971",0,0,1,0,2017-01-02
"cb1e382b-392a-44b5-963d-90a1b9723797",0,0,1,0,2017-02-22
"e9ddc77a-c34a-4756-9670-488517077e1a",1,0,0,1,2017-03-31
"22fadf8b-44ba-4b5a-8198-1f24399fec48",0,0,1,1,2017-03-25
"54a7d88a-c801-46d8-bb28-8bf738956f2f",0,0,1,1,2017-03-05
"273a3ca7-d5cd-4de1-9b29-6a4cf707f5cd",0,0,1,1,2017-03-26
"faf6bfac-0819-4b58-9af3-d88fb419445f",0,0,1,1,2017-03-21
"14284775-7f35-4dac-bfc2-ea73b78710ec",0,0,1,0,2017-03-07
"f2a73ea1-efbc-40d2-9b22-f2e1ad4c2f1e",0,0,1,0,2017-01-16
"fc1107af-0e1b-4ff2-8a68-d926ddb09a4e",0,0,1,1,2017-02-06
"d241e4f2-e90b-4cb9-b0b5-295750a377e6",0,0,1,1,2017-01-11
"79ea8309-81c8-4e04-bf7d-e51ea84b5b9a",0,0,1,1,2017-02-20
"591f0e41-0f87-43c9-9eba-ce2789d7f4e0",0,1,0,0,2017-02-06
"c98a3c93-d476-422f-8112-060717579a76",0,0,1,1,2017-02-19
"9c15a8f9-a1ab-49dd-bf12-5e7d8eb1d593",1,0,0,0,2017-02-04
"29e4732f-a0ec-46da-b894-47f438dec95b",1,0,1,0,2017-02-23
"b05ce316-9d98-433f-b82c-e29216b1379d",1,0,1,1,2017-02-01
"6eaae3fe-b5ed-4f46-b598-08b8f846920a",1,1,0,0,2017-01-15
"c69f8daf-fdee-4e6c-bcd0-31217131e245",0,0,1,0,2017-02-03
"b85055ff-8ac3-4f59-ae1e-d93fdcbb91b4",0,0,1,1,2017-01-20
"53247008-b06f-472e-b8f0-c0ff15efe462",0,0,1,1,2017-03-31
"cf703fa6-3c8e-41ea-83e1-afc33be7184f",0,0,1,0,2017-01-06
"bf972122-31b7-4bab-944e-ff85331311df",1,0,0,1,2017-02-01
"20d00dec-16a1-4993-8882-42a1fad811df",0,0,1,1,2017-01-24
"d4b231fb-fef8-4e9f-a310-d82f762bceb7",1,0,1,1,2017-02-13
"1159828c-f9c7-4fcf-a161-9125593dda1c",0,0,1,1,2017-01-14
"7090d8eb-702d-406f-b234-6780b1a46959",0,0,1,1,2017-03-05
"d353c259-fabd-4c9b-9bde-482a57a8c934",0,0,1,1,2017-03-14
"e041581e-354b-4c6a-94b8-543987a0a49a",0,1,0,0,2017-01-10
"c0d04aac-2549-4b29-ae50-d05f9324ff34",1,0,0,1,2017-01-10
"b39db168-6a87-4b31-bd28-55b4a771da8f",0,0,1,0,2017-02-11
"55e30e1d-7696-4271-aeed-6e33e58df458",0,0,1,0,2017-03-23
"57bb8dac-17f6-406d-8810-1c96a2031132",0,1,0,1,2017-01-17
"64eeb302-90e8-4c10-a2a5-d4ddc90329d8",1,0,0,0,2017-03-02
"7817d97c-ca52-48e3-8040-85f17610d1df",1,1,0,0,2017-03-28
"3b7b84b7-9915-43c7-b847-1aaba541d16e",1,0,1,1,2017-01-19
"76b377f7-31a5-4240-b0f9-44703668ac14",0,0,1,1,2017-02-08
"ccac0e3b-2b26-4340-8ea4-125bb7956938",0,0,1,1,2017-01-03
"cd782952-e1f4-4b63-bef7-d5bfa50594bf",0,1,0,1,2017-03-05
"e7a5eb6e-e6da-441b-aeaa-9177679f4ed1",0,0,1,0,2017-01-03
"0842f66d-fc84-46e0-90da-cfc2ba595ce0",0,0,1,0,2017-01-09
"2a99c1b1-1180-4d3b-9fd3-79f34d6db03b",0,0,1,1,2017-03-10
"49ca52e4-8da5-408b-8b5f-31865436c906",0,1,1,0,2017-02-22
"c8240a0e-559e-476f-b345-d5b32daf4d6c",0,0,1,1,2017-03-17
"2e0d3d16-3316-44d4-b9c2-707217bd6ea9",1,0,1,1,2017-03-12
"674eb182-2e1e-4206-96a0-b2c8153bc012",0,0,1,1,2017-02-10
"361c9c09-6f85-4c99-9105-e32ac8e5965c",1,0,0,1,2017-02-26
"b446ad9b-638b-4ced-ae53-9ca4457c3a13",1,0,0,0,2017-02-04
"1c2cef6a-e503-4c45-940d-66e1c56ab468",0,0,1,1,2017-02-26
"a20283f9-ed36-4677-be1a-e962bcb565c4",0,0,1,1,2017-03-05
"8efa237e-940b-4ee6-9dd1-9f4840a54d40",1,0,1,0,2017-01-21
"54367304-c0fd-47d9-b6e1-c51ee00b705c",0,0,1,1,2017-02-17
"db7891d3-fe57-4b65-8cc0-e47ad67a1ed0",0,0,1,0,2017-01-02
"4d9d3156-e2e8-421d-9a7b-7423745d6ea9",0,0,1,0,2017-02-14
"73ab9977-7a36-4545-89ad-829aca1829a7",1,0,0,0,2017-01-15
"568212f2-492d-4e23-8324-451b0b7f7309",0,1,1,0,2017-02-06
"25185050-48a9-42af-a3d3-cf837ccaf159",1,0,0,1,2017-03-01
"8229c90e-fffb-4e17-8f5d-288c734d28b0",0,0,1,0,2017-02-13
"6bd9db26-5b5e-4a59-8627-6dd612cb56c2",0,0,1,1,2017-03-26
"3e0a579a-bf47-4691-b7ba-acf5d621838d",1,0,0,1,2017-03-10
"b983dd0f-8e4f-4bb2-9713-e6ce82f3e989",0,0,1,1,2017-03-17
"84317b04-c3cb-4384-98c4-66a4951eb066",1,0,1,0,2017-02-04
"898f7c99-4546-4002-a2eb-0cb3ff776914",0,0,1,0,2017-01-13
"bab7653a-b6bd-4773-b3c2-8bcacdf6df6a",0,0,1,1,2017-02-24
"1dbb413d-6382-4bdc-8471-64206f14b37b",0,0,1,1,2017-02-03
"16e23df5-3f7b-4942-9bd2-d7be8dc17f89",0,0,1,1,2017-03-05
"254ee3f3-346a-45db-903a-6cd03717742d",0,0,1,0,2017-02-07
"ffb78b51-2838-44b5-8189-6f89269cb861",0,0,1,1,2017-03-24
"d7014d5b-73c3-4120-88cf-73faa49cc959",0,0,1,0,2017-02-20
"178ce88b-9410-4af3-af74-5ec0785737b4",1,1,0,0,2017-02-06
"b7dd7b72-4293-4f22-a3fb-45756b3a187a",0,0,1,1,2017-01-25
"3c4a7f28-ba2f-4aba-a1a8-db88be42c9a2",0,0,1,0,2017-01-26
"f7eb5016-f406-482a-9ce7-93f10b563c3d",0,0,1,1,2017-02-23
"65859541-a0bb-4be9-8a06-7099ac55b69b",0,0,1,1,2017-03-01
"1f706d09-eed0-4125-9666-940498c3c90e",1,0,0,1,2017-02-23
"e52779e3-38ea-4302-864d-812c43eb47f0",1,0,1,0,2017-02-18
"ecf2bfde-e513-4cea-a4d0-a00638b5299e",1,0,1,0,2017-01-10
"48d1b22f-a571-478d-8b77-6beeb7de78e8",0,0,1,1,2017-03-06
"57d53497-623e-401f-bf45-0be550bb9628",0,0,1,1,2017-01-15
"10497ebd-bfb8-4958-a970-ec45e050794d",0,0,1,1,2017-02-22
"a6131d36-ada5-4726-a50c-93db2ca0c15a",0,0,1,1,2017-03-21
"a329c550-27d6-4466-9d5a-4e98cc99e8fe",0,0,1,0,2017-01-14
"474f1fcd-250b-4b8b-ad1c-7e22c96b41ef",0,0,1,1,2017-01-31
"a4d065f7-8826-4054-90eb-de3d1c7204fb",0,0,1,1,2017-01-14
"7b3a94f9-0e5b-42f8-943c-f771a39d6f6a",0,0,1,1,2017-01-10
"0766ca18-5272-4457-a8da-01b0bfab37fe",1,0,1,0,2017-01-19
"1f360735-ff38-4aef-a285-8c1567a799d9",0,1,1,0,2017-02-14
"abd91d92-c39f-4d0d-9b22-d4c6f5cb5c9c",0,0,1,0,2017-02-23
"a24bad3a-ca52-46fd-b537-25311f5bb446",0,0,1,0,2017-03-19
"7b11efa9-14a7-4822-9eef-95c2a745c3f0",1,0,1,0,2017-01-28
"ff778f67-ab4e-42f3-8337-7b60d8785853",1,1,0,0,2017-01-13
"a64ab82a-68c0-4b59-9610-58d1349c4ea3",0,0,1,0,2017-01-25
"c324d6f2-f074-4bd0-9058-433b95a25486",0,0,1,1,2017-01-21
"6f0502d8-3907-412b-8346-f15b38bf5ec6",0,0,1,1,2017-01-18
"c6b76500-7e85-402c-9d87-b3ecff9bb9c7",1,0,1,1,2017-01-20
"55c8e6c0-2def-4d32-99d1-4a16ddcbbfb1",0,0,1,1,2017-03-03
"ecda078c-5dc1-46c0-b528-85e2c11b1c4e",0,0,1,1,2017-03-28
"f5f8fe6d-268a-4891-b2ea-09a66abe8dd4",0,0,1,1,2017-02-03
"3b8ec4f6-d6f2-4e61-89d9-0841f997532b",0,0,1,1,2017-02-21
"d1ce56c3-562a-4805-b3da-da37545b982e",0,0,1,0,2017-01-28
"03ec1d37-2ae3-496b-9694-c77440cd5d85",1,0,0,1,2017-03-26
"b3b66d9a-4de2-4983-afeb-3f636c74c1bf",0,0,1,1,2017-02-21
"fe810091-b8de-4964-aa08-00bbbed0af85",0,0,1,0,2017-03-09
"5e0a2d0f-708d-4a85-a9a6-dd7827752598",0,0,1,1,2017-03-06
"999d34df-cdbf-41ba-8ea0-5d384fb41748",1,0,0,1,2017-01-24
"7e151b51-e692-4ff6-b83f-5139b16e1319",1,0,0,1,2017-03-09
"66ffa80b-3016-47a7-99ef-a127a2df9c42",0,0,1,1,2017-03-06
"02556b8a-2f72-40f2-91f1-a2a4f5460424",0,0,1,0,2017-02-26
"2be36445-a3ed-4926-9a94-ec89b69b7ed5",0,0,1,1,2017-02-27
"28e2f96d-d571-4be3-b31d-011adcc1ba23",1,0,1,0,2017-02-14
"3eef842b-8786-44c9-99ea-76652b2f70a0",0,0,1,1,2017-02-07
"1907b6a6-84dc-4137-b593-588c15e85c17",1,0,1,0,2017-02-10
"dc52c9e1-605e-4a95-b5f6-8c2385123182",0,0,1,1,2017-02-02
"4164039b-d007-49d9-bfaa-53b766de6bf5",0,0,1,0,2017-02-17
"7adfadf9-13f1-42b9-96d9-57c87d765aba",0,0,1,1,2017-02-07
"4cbdd1a0-f094-47a3-97c8-0130c1f1707d",0,0,1,1,2017-03-21
"27f271e4-c48e-42f6-a59d-9e92db4e4c9f",0,0,1,1,2017-02-17
"b3781793-1970-4d9b-a311-59dcb964c340",0,0,1,1,2017-02-19
"32a6ac62-b4ca-496c-a13f-7a309aa04766",0,0,1,0,2017-01-19
"4dded605-52af-42cf-a220-03ae82faf451",0,0,1,1,2017-01-27
"faf41dd3-baa2-4070-8a3b-97f94ad37a3a",0,1,0,1,2017-03-29
"e3d952ad-3075-4367-8982-403e9a11025d",1,0,0,1,2017-03-15
"90517f1b-865b-444f-812e-d2b08233e12e",0,0,1,1,2017-01-18
"72b9d3b4-87d1-4fdd-b4f7-4e5dc703bc66",0,0,1,1,2017-01-03
"f70e1bd6-7190-467c-854c-1d97b87d1b6a",0,0,1,0,2017-03-19
"292d4ffc-23da-4af8-94b9-31c50da48f58",0,0,1,1,2017-01-14
"baa65bee-39db-4651-a501-aa8e20b9de3a",1,0,0,1,2017-01-21
"4767679a-43b9-4b81-9933-dfbd2ad1dcbc",0,1,0,1,2017-03-27
"967480b6-d8be-4e40-94c8-3b2309cd0e11",1,0,1,1,2017-03-27
"9875a14f-f9f9-4495-959c-00ff2b5a3cbe",1,0,0,0,2017-03-18
"bd59a9e3-5b76-4e66-af24-acc03d925866",0,0,1,1,2017-03-02
"60d67fc4-b0c6-4508-a09a-9dea948b8ce3",0,0,1,0,2017-03-06
"493ff661-b574-4d1b-bf75-e2998102749f",0,0,1,0,2017-01-06
"9209b96e-eeb3-4453-a538-13d4772133eb",0,0,1,1,2017-03-19
"90a36887-a786-438a-90c8-d83b655674ee",0,0,1,1,2017-02-03
"88ecc80d-e35c-44b9-895e-3d1c50faa5dd",1,0,0,1,2017-02-04
"511750aa-43fc-4725-ae22-e754ac9fa07c",0,0,1,1,2017-02-12
"7aee07fa-ebf4-476e-86c4-7c4bae38db26",1,0,0,1,2017-03-05
"b55230ae-5e10-484f-92cf-e435b9677c44",0,0,1,1,2017-02-05
"ceedf6c5-8ebc-4f08-9f0e-61675a826a63",0,0,1,1,2017-01-28
"46585f40-346b-4758-be54-66b61d387b69",0,0,1,1,2017-01-07
"8974b952-e393-46be-aaba-7375a70b3297",0,1,1,0,2017-03-30
"9445f8f8-3512-42da-bb7e-72950ee7cf9e",0,0,1,1,2017-01-28
"7009e5a2-6be8-45df-a546-d143f1c8bca4",0,0,1,1,2017-03-11
"00b0690a-a66d-4724-8ae3-9bebafdf5345",1,0,1,0,2017-03-07
"cec54231-7120-4160-933c-8fb4d1f7b556",0,0,1,0,2017-02-21
"6d32c176-f19d-4fcb-b976-c08628234f18",0,0,1,1,2017-03-23
"612143c8-d075-4b7e-bd41-7140b08b68ca",0,0,1,0,2017-01-13
"29e13ca0-bbd3-40b6-bd85-bb4ac6c95082",0,0,1,1,2017-02-05
"0562ebc7-dd1f-4fdf-80f8-34ce67bfc9e7",1,0,1,0,2017-02-12
"2422c4ba-2d9c-4e9f-879e-cbbf2cc9bb02",1,0,1,0,2017-03-17
"666944ec-4c94-4421-a6f1-62430632c185",1,0,1,1,2017-02-23
"de5dd6d2-7860-406f-814c-649c272d20a2",1,0,1,1,2017-03-01
"54a4fd0a-7a66-47f5-8c6d-58f2ed044c2f",0,1,1,0,2017-01-07
"fa1b8fa0-8f62-4cb2-8360-8bd892ddc65d",0,0,1,1,2017-01-13
"05736566-0bdd-4fa7-8a5a-d1914bb353cc",0,0,1,0,2017-03-04
"1d5a6f97-2e38-41a5-97df-ef075dc46a44",0,0,1,1,2017-02-18
"8b50bb50-975c-4965-af0d-9668273f5170",0,0,1,0,2017-02-26
"b5c8faa9-62fb-4de2-82d6-d8e9e598f27b",0,0,1,1,2017-02-03
"b0afe277-ae62-4cac-8dbe-5977e8d93d5f",0,0,1,1,2017-02-24
"6a0bbd54-c1ca-48d6-bed2-c9833a2a826c",0,0,1,1,2017-02-23
"33532dfa-dd50-4fc1-a677-dd6a30d6f737",0,0,1,1,2017-03-16
"9dd45694-1d61-45e0-b09b-223eae4a3754",1,0,0,1,2017-03-08
"b5a495cb-5c65-4f6e-b083-2976ac5bc8a6",1,1,0,0,2017-01-24
"467f8bf9-e9d4-4a8b-8ceb-45b9a2f890af",0,0,1,1,2017-03-18
"82404e45-ad5f-4a0c-94e2-77e605ecc9ca",0,0,1,0,2017-03-16
"c63f9a98-d892-4b1d-900c-cfa76dc8f49f",0,1,1,1,2017-01-12
"4b94507c-8f1d-4ea0-ae9a-fff5eaf6ab28",1,0,0,0,2017-02-25
"1521536c-185d-4100-9849-e46273c5a970",0,0,1,0,2017-03-05
"3a78fcae-dc70-41fc-80eb-4600825b3caf",0,0,1,0,2017-01-01
"1a2bba86-1121-4307-818c-71551f364140",0,0,1,1,2017-01-29
"e7aeacab-b24a-41fe-bd40-6091efef90e8",0,1,0,0,2017-02-21
"48e1f911-1b29-43fb-bafa-033e45c39ebf",0,0,1,1,2017-03-09
"ff4ca11a-a5fa-4544-bca4-0e424e87532d",0,0,1,1,2017-01-24
"baec6540-9641-4bc1-9f51-f0a9b49301de",0,0,1,1,2017-02-04
"aace2587-c356-459d-8566-b99cb461e3b8",0,0,1,1,2017-03-30
"fd80ae9c-4666-4fc2-8245-d7d18cd10215",1,0,1,0,2017-03-08
"dcb26cfe-cefd-4f09-a5b0-9c367717e693",1,0,0,0,2017-03-11
"8a2548f3-52ff-4b73-8977-94695a747d47",0,0,1,0,2017-02-11
"25e78ef3-82da-4237-9608-8667954204a1",1,0,0,1,2017-03-09
"8414f350-cc7a-4f2e-b538-c0588797b2f7",1,0,0,0,2017-01-12
"b64e4073-63e1-48f3-ae1f-dc0830a647bf",0,0,1,1,2017-01-24
"826c0776-99cf-4231-8df4-030abf83af65",0,0,1,1,2017-03-02
"ea66bb90-d0b7-48be-bef8-ea77d3bc2d5f",0,0,1,0,2017-02-26
"375f2c38-5773-4706-8007-4b72be821fb1",0,0,1,1,2017-01-24
"0dbb18da-df61-42e8-a050-757095e5c076",0,0,1,0,2017-02-26
"45851def-304c-4f1d-8739-693d03f4a28c",0,1,0,1,2017-03-22
"966431f3-6018-4215-b74f-5726637b869c",0,0,1,1,2017-01-18
"a99fa639-3007-4984-9acc-157b04631513",1,0,0,1,2017-01-31
"a7c3f678-3e6e-4880-9452-45a7100f44b1",1,1,0,1,2017-01-01
"0e2952ff-0027-44b5-bb06-7b569cb67f45",0,0,1,1,2017-03-18
"41b97b5e-5c57-4b79-af65-7152e7c24820",1,0,1,1,2017-01-12
"44a88321-bfdf-4e18-83de-6650c9132d16",0,0,1,1,2017-03-14
"d26bb6da-35a9-4fc5-a0bf-7326143deb93",1,0,1,1,2017-02-11
"19fdb504-a634-485b-9ab7-a00591c4a73b",1,0,1,0,2017-01-14
"a1588f46-62be-4fb7-aae8-5991a4111780",0,0,1,0,2017-02-18
"b291d758-d378-49bb-ad71-a3520efb6df2",1,0,1,1,2017-01-22
"adb57855-8f02-44bd-85c9-0bedbb904d6e",0,0,1,0,2017-02-13
"3595c593-6398-4a29-9c4f-91691d4eeea1",0,0,1,0,2017-03-20
"617bd021-7cca-42cd-bfe8-ff4efcdd8c63",0,0,1,1,2017-02-07
"54192a79-affd-4bc1-9fa5-d693dff18613",0,0,1,1,2017-01-17
"c88b76ba-0292-4613-998c-f83bd2b2e031",0,1,0,1,2017-01-04
"e4d7723c-9d48-4cf4-bc8e-4434ddd51fdc",0,0,1,1,2017-01-18
"3f92e2d3-800f-42d8-99aa-57ef41685ec0",1,1,0,0,2017-02-04
"9326594c-ffbc-472a-a64c-edc375bfd6c8",0,0,1,1,2017-02-15
"a71bb087-dad8-4522-bb6d-3be34beea11e",1,0,1,0,2017-03-21
"4afe5e67-2422-456c-a621-39ee18f3a7e4",0,0,1,1,2017-01-20
"b6d4a11e-282f-406a-ad77-3d0d04b7edb7",1,0,0,0,2017-01-07
"5085bfb1-9bee-433b-ba1e-3c0718453a35",1,1,0,0,2017-03-16
"fff24b62-cacd-489d-86ee-cf2ed0315d03",0,0,1,1,2017-01-05
"4bc5174a-a4ce-442d-8e0e-48ae53a6e145",0,0,1,0,2017-03-30
"4896a234-6b08-48ad-bf00-9d415c3b626e",1,0,1,1,2017-01-26
"c8ab328e-10cc-44d7-a3df-081f5d261d54",0,0,1,1,2017-02-07
"ec8f26f7-2714-4543-b971-9c01b61eb1d0",0,0,1,1,2017-02-15
"3121f27b-d652-404a-bf13-16dbd18c2acc",0,1,1,0,2017-01-14
"e949b824-9ea7-43f4-b037-d14e5a05209e",0,1,1,1,2017-03-24
"b7f913ab-45c2-4d9c-82da-5b2e74f7b7e0",0,0,1,0,2017-03-27
"f038a547-f037-4b94-a756-499b26879b1c",0,0,1,1,2017-02-03
"8432e4e1-8d80-47dd-979c-3203c800127c",0,0,1,1,2017-03-26
"a91ef325-58e5-4b48-815c-415699dbd830",1,0,0,0,2017-01-30
"dbb51799-43fa-4a29-b374-9cd60f5e6a98",0,0,1,1,2017-02-11
"18561541-5d70-4fb9-b90c-bdf86825a212",1,0,0,1,2017-03-01
"0682739c-9e5a-468e-a0e5-efa4fd8ec81c",0,0,1,1,2017-02-01
"89badf19-c8a0-4078-8691-8e7cae1237ff",0,0,1,0,2017-02-05
"9dcb0a65-c0e6-4d34-9ad8-95e3da486f33",1,0,1,0,2017-01-09
"d348d2b3-8b74-47c6-a24a-873dcde032e6",0,0,1,1,2017-03-10
"28decd7a-d452-4db7-bff6-2a50216eea6f",0,0,1,1,2017-02-26
"79091171-39dc-4e92-b9a8-d78a64ee8e0f",0,0,1,1,2017-01-15
"43c5bb70-ba61-4003-a28c-2b7e3c6a1541",0,0,1,1,2017-01-10
"f99d4bb7-096c-4b5c-ad76-1b82a6623b95",0,0,1,0,2017-03-14
"af44745b-3017-4a71-bbe1-4810e747a1e2",1,0,1,0,2017-02-08
"bd8d5cac-a97a-4f6a-9a33-ae41c32bdfd0",1,0,0,1,2017-01-04
"fa21c303-290d-46bd-8448-6190b75863f6",0,0,1,1,2017-03-21
"02deec2f-6e6d-4fae-b0c1-381e343221d7",1,0,1,0,2017-03-30
"b5f22e13-fafb-40a1-bad9-14ef40b8c902",0,1,0,0,2017-03-31
"8d53f958-f77e-4354-bdd4-6fafb5d8aed7",1,0,1,1,2017-02-17
